yyyy-mm-dd hh:mm:ss,W/m²
2020-06-23 12:15:00,920.4
2020-06-23 12:30:00,928.7333333333333
2020-06-23 12:45:00,934.8
2020-06-23 13:00:00,933
2020-06-23 13:15:00,931.8
2020-06-23 13:30:00,927.2666666666667
2020-06-23 13:45:00,918.3333333333334
2020-06-23 14:00:00,910.0666666666667
2020-06-23 14:15:00,894.6
2020-06-23 14:30:00,877.7333333333333
2020-06-23 14:45:00,860.2666666666667
2020-06-23 15:00:00,838.2
2020-06-23 15:15:00,815.4666666666667
2020-06-23 15:30:00,791.5333333333333
2020-06-23 15:45:00,766.4666666666667
2020-06-23 16:00:00,734.3333333333334
2020-06-23 16:15:00,702.8666666666667
2020-06-23 16:30:00,670.4
2020-06-23 16:45:00,638.6666666666666
2020-06-23 17:00:00,601.1333333333333
2020-06-23 17:15:00,564.7333333333333
2020-06-23 17:30:00,525.0666666666667
2020-06-23 17:45:00,466.4
2020-06-23 18:00:00,469.6
2020-06-23 18:15:00,411.93333333333334
2020-06-23 18:30:00,346.2
2020-06-23 18:45:00,323.73333333333335
2020-06-23 19:00:00,280.93333333333334
2020-06-23 19:15:00,241.4
2020-06-23 19:30:00,203.13333333333333
2020-06-23 19:45:00,166.33333333333334
2020-06-23 20:00:00,131.2
2020-06-23 20:15:00,98
2020-06-23 20:30:00,68.26666666666667
2020-06-23 20:45:00,42.2
2020-06-23 21:00:00,19.2
2020-06-23 21:15:00,5.733333333333333
2020-06-23 21:30:00,0
2020-06-23 21:45:00,0
2020-06-23 22:00:00,0
2020-06-23 22:15:00,0
2020-06-23 22:30:00,0
2020-06-23 22:45:00,0
2020-06-23 23:00:00,0
2020-06-23 23:15:00,0
2020-06-23 23:30:00,0
2020-06-23 23:45:00,0
2020-06-24 00:00:00,0
2020-06-24 00:15:00,0
2020-06-24 00:30:00,0
2020-06-24 00:45:00,0
2020-06-24 01:00:00,0
2020-06-24 01:15:00,0
2020-06-24 01:30:00,0
2020-06-24 01:45:00,0
2020-06-24 02:00:00,0
2020-06-24 02:15:00,0
2020-06-24 02:30:00,0
2020-06-24 02:45:00,0
2020-06-24 03:00:00,0
2020-06-24 03:15:00,0
2020-06-24 03:30:00,0
2020-06-24 03:45:00,0
2020-06-24 04:00:00,0
2020-06-24 04:15:00,0
2020-06-24 04:30:00,1.0666666666666667
2020-06-24 04:45:00,6.533333333333333
2020-06-24 05:00:00,17.866666666666667
2020-06-24 05:15:00,34.86666666666667
2020-06-24 05:30:00,57.8
2020-06-24 05:45:00,85.66666666666667
2020-06-24 06:00:00,117.93333333333334
2020-06-24 06:15:00,152.66666666666666
2020-06-24 06:30:00,188.6
2020-06-24 06:45:00,226
2020-06-24 07:00:00,263.8
2020-06-24 07:15:00,302.3333333333333
2020-06-24 07:30:00,342.2
2020-06-24 07:45:00,382.93333333333334
2020-06-24 08:00:00,425.8666666666667
2020-06-24 08:15:00,466.8
2020-06-24 08:30:00,506.2
2020-06-24 08:45:00,543.6
2020-06-24 09:00:00,582.8
2020-06-24 09:15:00,617.9333333333333
2020-06-24 09:30:00,651.6
2020-06-24 09:45:00,655.5333333333333
2020-06-24 10:00:00,644.8
2020-06-24 10:15:00,799.0666666666667
2020-06-24 10:30:00,829.6
2020-06-24 10:45:00,783.4
2020-06-24 11:00:00,636.2
2020-06-24 11:15:00,438.4
2020-06-24 11:30:00,439.73333333333335
2020-06-24 11:45:00,835.6666666666666
2020-06-24 12:00:00,444.3333333333333
2020-06-24 12:15:00,417.93333333333334
2020-06-24 12:30:00,520.8
2020-06-24 12:45:00,647.4
2020-06-24 13:00:00,392
2020-06-24 13:15:00,407.73333333333335
2020-06-24 13:30:00,241.93333333333334
2020-06-24 13:45:00,241.4
2020-06-24 14:00:00,345.26666666666665
2020-06-24 14:15:00,415.2
2020-06-24 14:30:00,383
2020-06-24 14:45:00,314.46666666666664
2020-06-24 15:00:00,367.1333333333333
2020-06-24 15:15:00,274.93333333333334
2020-06-24 15:30:00,204.33333333333334
2020-06-24 15:45:00,252.66666666666666
2020-06-24 16:00:00,275.6666666666667
2020-06-24 16:15:00,340.8
2020-06-24 16:30:00,428.46666666666664
2020-06-24 16:45:00,421.8666666666667
2020-06-24 17:00:00,356.73333333333335
2020-06-24 17:15:00,239.53333333333333
2020-06-24 17:30:00,261
2020-06-24 17:45:00,251.4
2020-06-24 18:00:00,260.8
2020-06-24 18:15:00,199
2020-06-24 18:30:00,236.73333333333332
2020-06-24 18:45:00,135.13333333333333
2020-06-24 19:00:00,132.06666666666666
2020-06-24 19:15:00,134.4
2020-06-24 19:30:00,71.06666666666666
2020-06-24 19:45:00,39.13333333333333
2020-06-24 20:00:00,33.53333333333333
2020-06-24 20:15:00,38.46666666666667
2020-06-24 20:30:00,35.46666666666667
2020-06-24 20:45:00,28.333333333333332
2020-06-24 21:00:00,14.8
2020-06-24 21:15:00,5.733333333333333
2020-06-24 21:30:00,1.2666666666666666
2020-06-24 21:45:00,0
2020-06-24 22:00:00,0
2020-06-24 22:15:00,0
2020-06-24 22:30:00,0
2020-06-24 22:45:00,0
2020-06-24 23:00:00,0
2020-06-24 23:15:00,0
2020-06-24 23:30:00,0
2020-06-24 23:45:00,0
2020-06-25 00:00:00,0
2020-06-25 00:15:00,0
2020-06-25 00:30:00,0
2020-06-25 00:45:00,0
2020-06-25 01:00:00,0
2020-06-25 01:15:00,0
2020-06-25 01:30:00,0
2020-06-25 01:45:00,0
2020-06-25 02:00:00,0
2020-06-25 02:15:00,0
2020-06-25 02:30:00,0
2020-06-25 02:45:00,0
2020-06-25 03:00:00,0
2020-06-25 03:15:00,0
2020-06-25 03:30:00,0
2020-06-25 03:45:00,0
2020-06-25 04:00:00,0
2020-06-25 04:15:00,0
2020-06-25 04:30:00,1.2666666666666666
2020-06-25 04:45:00,2.6666666666666665
2020-06-25 05:00:00,5.933333333333334
2020-06-25 05:15:00,16.533333333333335
2020-06-25 05:30:00,20.733333333333334
2020-06-25 05:45:00,28.066666666666666
2020-06-25 06:00:00,37.266666666666666
2020-06-25 06:15:00,48.93333333333333
2020-06-25 06:30:00,80.2
2020-06-25 06:45:00,71.4
2020-06-25 07:00:00,161.93333333333334
2020-06-25 07:15:00,109.73333333333333
2020-06-25 07:30:00,155.46666666666667
2020-06-25 07:45:00,202.46666666666667
2020-06-25 08:00:00,291.46666666666664
2020-06-25 08:15:00,397.46666666666664
2020-06-25 08:30:00,380
2020-06-25 08:45:00,194.73333333333332
2020-06-25 09:00:00,216.66666666666666
2020-06-25 09:15:00,302.53333333333336
2020-06-25 09:30:00,269.73333333333335
2020-06-25 09:45:00,194.13333333333333
2020-06-25 10:00:00,146.06666666666666
2020-06-25 10:15:00,261.1333333333333
2020-06-25 10:30:00,153.73333333333332
2020-06-25 10:45:00,293.46666666666664
2020-06-25 11:00:00,884.7333333333333
2020-06-25 11:15:00,825.6
2020-06-25 11:30:00,684.8
2020-06-25 11:45:00,687.5333333333333
2020-06-25 12:00:00,583.0666666666667
2020-06-25 12:15:00,965
2020-06-25 12:30:00,979.7333333333333
2020-06-25 12:45:00,796.5333333333333
2020-06-25 13:00:00,939.8
2020-06-25 13:15:00,875.1333333333333
2020-06-25 13:30:00,938.0666666666667
2020-06-25 13:45:00,908.2
2020-06-25 14:00:00,940.4666666666667
2020-06-25 14:15:00,731.8666666666667
2020-06-25 14:30:00,886.5333333333333
2020-06-25 14:45:00,676.2
2020-06-25 15:00:00,743.4
2020-06-25 15:15:00,746.3333333333334
2020-06-25 15:30:00,779.2666666666667
2020-06-25 15:45:00,614.6666666666666
2020-06-25 16:00:00,626.5333333333333
2020-06-25 16:15:00,555.4
2020-06-25 16:30:00,651.4666666666667
2020-06-25 16:45:00,583.6
2020-06-25 17:00:00,513.6666666666666
2020-06-25 17:15:00,509.1333333333333
2020-06-25 17:30:00,486.53333333333336
2020-06-25 17:45:00,302.46666666666664
2020-06-25 18:00:00,233.93333333333334
2020-06-25 18:15:00,368.8666666666667
2020-06-25 18:30:00,347.53333333333336
2020-06-25 18:45:00,334.6666666666667
2020-06-25 19:00:00,277.8666666666667
2020-06-25 19:15:00,220.53333333333333
2020-06-25 19:30:00,169.73333333333332
2020-06-25 19:45:00,179.33333333333334
2020-06-25 20:00:00,124.66666666666667
2020-06-25 20:15:00,89.2
2020-06-25 20:30:00,68.26666666666667
2020-06-25 20:45:00,39.86666666666667
2020-06-25 21:00:00,25
2020-06-25 21:15:00,11.933333333333334
2020-06-25 21:30:00,2.7333333333333334
2020-06-25 21:45:00,0
2020-06-25 22:00:00,0
2020-06-25 22:15:00,0
2020-06-25 22:30:00,0
2020-06-25 22:45:00,0
2020-06-25 23:00:00,0
2020-06-25 23:15:00,0
2020-06-25 23:30:00,0
2020-06-25 23:45:00,0
2020-06-26 00:00:00,0
2020-06-26 00:15:00,0
2020-06-26 00:30:00,0
2020-06-26 00:45:00,0
2020-06-26 01:00:00,0
2020-06-26 01:15:00,0
2020-06-26 01:30:00,0
2020-06-26 01:45:00,0
2020-06-26 02:00:00,0
2020-06-26 02:15:00,0
2020-06-26 02:30:00,0
2020-06-26 02:45:00,0
2020-06-26 03:00:00,0
2020-06-26 03:15:00,0
2020-06-26 03:30:00,0
2020-06-26 03:45:00,0
2020-06-26 04:00:00,0
2020-06-26 04:15:00,0
2020-06-26 04:30:00,0
2020-06-26 04:45:00,6.066666666666666
2020-06-26 05:00:00,15.2
2020-06-26 05:15:00,30.4
2020-06-26 05:30:00,49.8
2020-06-26 05:45:00,76.6
2020-06-26 06:00:00,101.53333333333333
2020-06-26 06:15:00,130.33333333333334
2020-06-26 06:30:00,174.2
2020-06-26 06:45:00,210.2
2020-06-26 07:00:00,244.13333333333333
2020-06-26 07:15:00,283.26666666666665
2020-06-26 07:30:00,321.6
2020-06-26 07:45:00,358.53333333333336
2020-06-26 08:00:00,398.3333333333333
2020-06-26 08:15:00,437.93333333333334
2020-06-26 08:30:00,478.6
2020-06-26 08:45:00,519.7333333333333
2020-06-26 09:00:00,552.2666666666667
2020-06-26 09:15:00,587
2020-06-26 09:30:00,621.2
2020-06-26 09:45:00,652.9333333333333
2020-06-26 10:00:00,685.2666666666667
2020-06-26 10:15:00,734.6
2020-06-26 10:30:00,759.6
2020-06-26 10:45:00,792.2
2020-06-26 11:00:00,842.6
2020-06-26 11:15:00,795.7333333333333
2020-06-26 11:30:00,886.4
2020-06-26 11:45:00,969.9333333333333
2020-06-26 12:00:00,915.6666666666666
2020-06-26 12:15:00,921.4666666666667
2020-06-26 12:30:00,724.6666666666666
2020-06-26 12:45:00,644.4666666666667
2020-06-26 13:00:00,251.4
2020-06-26 13:15:00,269.1333333333333
2020-06-26 13:30:00,160.6
2020-06-26 13:45:00,131.06666666666666
2020-06-26 14:00:00,53.2
2020-06-26 14:15:00,26.133333333333333
2020-06-26 14:30:00,25
2020-06-26 14:45:00,28.066666666666666
2020-06-26 15:00:00,44.6
2020-06-26 15:15:00,85.26666666666667
2020-06-26 15:30:00,165.53333333333333
2020-06-26 15:45:00,236.13333333333333
2020-06-26 16:00:00,250.06666666666666
2020-06-26 16:15:00,302.8666666666667
2020-06-26 16:30:00,393.8666666666667
2020-06-26 16:45:00,499.53333333333336
2020-06-26 17:00:00,593.4666666666667
2020-06-26 17:15:00,563.2666666666667
2020-06-26 17:30:00,533.2666666666667
2020-06-26 17:45:00,569.6
2020-06-26 18:00:00,339.93333333333334
2020-06-26 18:15:00,199.2
2020-06-26 18:30:00,190.46666666666667
2020-06-26 18:45:00,240.86666666666667
2020-06-26 19:00:00,230.4
2020-06-26 19:15:00,213.33333333333334
2020-06-26 19:30:00,145.93333333333334
2020-06-26 19:45:00,101.46666666666667
2020-06-26 20:00:00,92
2020-06-26 20:15:00,69.86666666666666
2020-06-26 20:30:00,52.2
2020-06-26 20:45:00,31.8
2020-06-26 21:00:00,22.066666666666666
2020-06-26 21:15:00,9.866666666666667
2020-06-26 21:30:00,4.6
2020-06-26 21:45:00,0
2020-06-26 22:00:00,0
2020-06-26 22:15:00,0
2020-06-26 22:30:00,0
2020-06-26 22:45:00,0
2020-06-26 23:00:00,0
2020-06-26 23:15:00,0
2020-06-26 23:30:00,0
2020-06-26 23:45:00,0
2020-06-27 00:00:00,0
2020-06-27 00:15:00,0
2020-06-27 00:30:00,0
2020-06-27 00:45:00,0
2020-06-27 01:00:00,0
2020-06-27 01:15:00,0
2020-06-27 01:30:00,0
2020-06-27 01:45:00,0
2020-06-27 02:00:00,0
2020-06-27 02:15:00,0
2020-06-27 02:30:00,0
2020-06-27 02:45:00,0
2020-06-27 03:00:00,0
2020-06-27 03:15:00,0
2020-06-27 03:30:00,0
2020-06-27 03:45:00,0
2020-06-27 04:00:00,0
2020-06-27 04:15:00,0
2020-06-27 04:30:00,0
2020-06-27 04:45:00,6.066666666666666
2020-06-27 05:00:00,14.733333333333333
2020-06-27 05:15:00,27.866666666666667
2020-06-27 05:30:00,49.733333333333334
2020-06-27 05:45:00,77.06666666666666
2020-06-27 06:00:00,107.86666666666666
2020-06-27 06:15:00,137.46666666666667
2020-06-27 06:30:00,173.13333333333333
2020-06-27 06:45:00,212.66666666666666
2020-06-27 07:00:00,251.73333333333332
2020-06-27 07:15:00,289.3333333333333
2020-06-27 07:30:00,325.53333333333336
2020-06-27 07:45:00,360.8666666666667
2020-06-27 08:00:00,401.73333333333335
2020-06-27 08:15:00,441.26666666666665
2020-06-27 08:30:00,479.8
2020-06-27 08:45:00,517
2020-06-27 09:00:00,551.4666666666667
2020-06-27 09:15:00,589
2020-06-27 09:30:00,625.6
2020-06-27 09:45:00,662.2666666666667
2020-06-27 10:00:00,692.3333333333334
2020-06-27 10:15:00,721.4666666666667
2020-06-27 10:30:00,749.1333333333333
2020-06-27 10:45:00,775.8666666666667
2020-06-27 11:00:00,800.2666666666667
2020-06-27 11:15:00,827.4
2020-06-27 11:30:00,837.4666666666667
2020-06-27 11:45:00,857.4
2020-06-27 12:00:00,882.7333333333333
2020-06-27 12:15:00,742.2
2020-06-27 12:30:00,878
2020-06-27 12:45:00,798.5333333333333
2020-06-27 13:00:00,750.6
2020-06-27 13:15:00,923.2666666666667
2020-06-27 13:30:00,920.6
2020-06-27 13:45:00,863
2020-06-27 14:00:00,910.2
2020-06-27 14:15:00,949.3333333333334
2020-06-27 14:30:00,650.7333333333333
2020-06-27 14:45:00,557.8
2020-06-27 15:00:00,583.5333333333333
2020-06-27 15:15:00,720.9333333333333
2020-06-27 15:30:00,315
2020-06-27 15:45:00,421.3333333333333
2020-06-27 16:00:00,637
2020-06-27 16:15:00,759.3333333333334
2020-06-27 16:30:00,725.2
2020-06-27 16:45:00,624
2020-06-27 17:00:00,389
2020-06-27 17:15:00,287.26666666666665
2020-06-27 17:30:00,170.73333333333332
2020-06-27 17:45:00,109.13333333333334
2020-06-27 18:00:00,77.73333333333333
2020-06-27 18:15:00,82.13333333333334
2020-06-27 18:30:00,125.53333333333333
2020-06-27 18:45:00,116.4
2020-06-27 19:00:00,208.93333333333334
2020-06-27 19:15:00,214.66666666666666
2020-06-27 19:30:00,103.2
2020-06-27 19:45:00,131.6
2020-06-27 20:00:00,79.13333333333334
2020-06-27 20:15:00,47.46666666666667
2020-06-27 20:30:00,33.93333333333333
2020-06-27 20:45:00,35.6
2020-06-27 21:00:00,20.2
2020-06-27 21:15:00,10.266666666666667
2020-06-27 21:30:00,1.5333333333333332
2020-06-27 21:45:00,0
2020-06-27 22:00:00,0
2020-06-27 22:15:00,0
2020-06-27 22:30:00,0
2020-06-27 22:45:00,0
2020-06-27 23:00:00,0
2020-06-27 23:15:00,0
2020-06-27 23:30:00,0
2020-06-27 23:45:00,0
2020-06-28 00:00:00,0
2020-06-28 00:15:00,0
2020-06-28 00:30:00,0
2020-06-28 00:45:00,0
2020-06-28 01:00:00,0
2020-06-28 01:15:00,0
2020-06-28 01:30:00,0
2020-06-28 01:45:00,0
2020-06-28 02:00:00,0
2020-06-28 02:15:00,0
2020-06-28 02:30:00,0
2020-06-28 02:45:00,0
2020-06-28 03:00:00,0
2020-06-28 03:15:00,0
2020-06-28 03:30:00,0
2020-06-28 03:45:00,0
2020-06-28 04:00:00,0
2020-06-28 04:15:00,0
2020-06-28 04:30:00,2
2020-06-28 04:45:00,6.533333333333333
2020-06-28 05:00:00,19.6
2020-06-28 05:15:00,38.53333333333333
2020-06-28 05:30:00,67.06666666666666
2020-06-28 05:45:00,102.6
2020-06-28 06:00:00,138.33333333333334
2020-06-28 06:15:00,65.66666666666667
2020-06-28 06:30:00,64
2020-06-28 06:45:00,79.8
2020-06-28 07:00:00,105
2020-06-28 07:15:00,259.46666666666664
2020-06-28 07:30:00,273.46666666666664
2020-06-28 07:45:00,398.93333333333334
2020-06-28 08:00:00,421.93333333333334
2020-06-28 08:15:00,411.26666666666665
2020-06-28 08:30:00,459.2
2020-06-28 08:45:00,518.8666666666667
2020-06-28 09:00:00,580.4666666666667
2020-06-28 09:15:00,492.8666666666667
2020-06-28 09:30:00,411.8666666666667
2020-06-28 09:45:00,422
2020-06-28 10:00:00,355.3333333333333
2020-06-28 10:15:00,550.8666666666667
2020-06-28 10:30:00,717.9333333333333
2020-06-28 10:45:00,732.0666666666667
2020-06-28 11:00:00,696.4
2020-06-28 11:15:00,551.0666666666667
2020-06-28 11:30:00,577
2020-06-28 11:45:00,509.46666666666664
2020-06-28 12:00:00,464.53333333333336
2020-06-28 12:15:00,362.1333333333333
2020-06-28 12:30:00,496.73333333333335
2020-06-28 12:45:00,771
2020-06-28 13:00:00,338.46666666666664
2020-06-28 13:15:00,400
2020-06-28 13:30:00,416
2020-06-28 13:45:00,146.4
2020-06-28 14:00:00,141.66666666666666
2020-06-28 14:15:00,84.13333333333334
2020-06-28 14:30:00,78.6
2020-06-28 14:45:00,76.93333333333334
2020-06-28 15:00:00,157.26666666666668
2020-06-28 15:15:00,207.2
2020-06-28 15:30:00,379.06666666666666
2020-06-28 15:45:00,734.5333333333333
2020-06-28 16:00:00,593.4
2020-06-28 16:15:00,434.73333333333335
2020-06-28 16:30:00,84.06666666666666
2020-06-28 16:45:00,199.66666666666666
2020-06-28 17:00:00,330.53333333333336
2020-06-28 17:15:00,421.53333333333336
2020-06-28 17:30:00,300.2
2020-06-28 17:45:00,214.73333333333332
2020-06-28 18:00:00,149.6
2020-06-28 18:15:00,138.6
2020-06-28 18:30:00,120.4
2020-06-28 18:45:00,135.66666666666666
2020-06-28 19:00:00,88
2020-06-28 19:15:00,77.6
2020-06-28 19:30:00,87.2
2020-06-28 19:45:00,69.26666666666667
2020-06-28 20:00:00,44.13333333333333
2020-06-28 20:15:00,30.6
2020-06-28 20:30:00,21.4
2020-06-28 20:45:00,14
2020-06-28 21:00:00,8
2020-06-28 21:15:00,2.2666666666666666
2020-06-28 21:30:00,0
2020-06-28 21:45:00,0
2020-06-28 22:00:00,0
2020-06-28 22:15:00,0
2020-06-28 22:30:00,0
2020-06-28 22:45:00,0
2020-06-28 23:00:00,0
2020-06-28 23:15:00,0
2020-06-28 23:30:00,0
2020-06-28 23:45:00,0
2020-06-29 00:00:00,0
2020-06-29 00:15:00,0
2020-06-29 00:30:00,0
2020-06-29 00:45:00,0
2020-06-29 01:00:00,0
2020-06-29 01:15:00,0
2020-06-29 01:30:00,0
2020-06-29 01:45:00,0
2020-06-29 02:00:00,0
2020-06-29 02:15:00,0
2020-06-29 02:30:00,0
2020-06-29 02:45:00,0
2020-06-29 03:00:00,0
2020-06-29 03:15:00,0
2020-06-29 03:30:00,0
2020-06-29 03:45:00,0
2020-06-29 04:00:00,0
2020-06-29 04:15:00,0
2020-06-29 04:30:00,0
2020-06-29 04:45:00,1.0666666666666667
2020-06-29 05:00:00,3.466666666666667
2020-06-29 05:15:00,8.8
2020-06-29 05:30:00,18.133333333333333
2020-06-29 05:45:00,29.866666666666667
2020-06-29 06:00:00,43.4
2020-06-29 06:15:00,58.733333333333334
2020-06-29 06:30:00,63.4
2020-06-29 06:45:00,81.66666666666667
2020-06-29 07:00:00,162.4
2020-06-29 07:15:00,147.26666666666668
2020-06-29 07:30:00,177.73333333333332
2020-06-29 07:45:00,199.2
2020-06-29 08:00:00,281.4
2020-06-29 08:15:00,224.53333333333333
2020-06-29 08:30:00,338.26666666666665
2020-06-29 08:45:00,355.6666666666667
2020-06-29 09:00:00,383.73333333333335
2020-06-29 09:15:00,408.73333333333335
2020-06-29 09:30:00,535.5333333333333
2020-06-29 09:45:00,583.9333333333333
2020-06-29 10:00:00,567.3333333333334
2020-06-29 10:15:00,688.6666666666666
2020-06-29 10:30:00,593.6666666666666
2020-06-29 10:45:00,588.9333333333333
2020-06-29 11:00:00,474.93333333333334
2020-06-29 11:15:00,744
2020-06-29 11:30:00,780.5333333333333
2020-06-29 11:45:00,767.2666666666667
2020-06-29 12:00:00,773.6666666666666
2020-06-29 12:15:00,521.7333333333333
2020-06-29 12:30:00,453.6
2020-06-29 12:45:00,582.3333333333334
2020-06-29 13:00:00,404.2
2020-06-29 13:15:00,403.6
2020-06-29 13:30:00,479.3333333333333
2020-06-29 13:45:00,456.6666666666667
2020-06-29 14:00:00,405.4
2020-06-29 14:15:00,194.33333333333334
2020-06-29 14:30:00,196.46666666666667
2020-06-29 14:45:00,142.8
2020-06-29 15:00:00,70.4
2020-06-29 15:15:00,56.733333333333334
2020-06-29 15:30:00,45
2020-06-29 15:45:00,226.53333333333333
2020-06-29 16:00:00,827.1333333333333
2020-06-29 16:15:00,768.3333333333334
2020-06-29 16:30:00,329.8
2020-06-29 16:45:00,275.73333333333335
2020-06-29 17:00:00,198.66666666666666
2020-06-29 17:15:00,266.73333333333335
2020-06-29 17:30:00,392.6666666666667
2020-06-29 17:45:00,471.8666666666667
2020-06-29 18:00:00,441.2
2020-06-29 18:15:00,230.06666666666666
2020-06-29 18:30:00,397.2
2020-06-29 18:45:00,320.6
2020-06-29 19:00:00,253.73333333333332
2020-06-29 19:15:00,100.13333333333334
2020-06-29 19:30:00,114.46666666666667
2020-06-29 19:45:00,59.733333333333334
2020-06-29 20:00:00,42.13333333333333
2020-06-29 20:15:00,26.866666666666667
2020-06-29 20:30:00,16.466666666666665
2020-06-29 20:45:00,12.266666666666667
2020-06-29 21:00:00,8.933333333333334
2020-06-29 21:15:00,4.466666666666667
2020-06-29 21:30:00,1.2666666666666666
2020-06-29 21:45:00,0
2020-06-29 22:00:00,0
2020-06-29 22:15:00,0
2020-06-29 22:30:00,0
2020-06-29 22:45:00,0
2020-06-29 23:00:00,0
2020-06-29 23:15:00,0
2020-06-29 23:30:00,0
2020-06-29 23:45:00,0
2020-06-30 00:00:00,0
2020-06-30 00:15:00,0
2020-06-30 00:30:00,0
2020-06-30 00:45:00,0
2020-06-30 01:00:00,0
2020-06-30 01:15:00,0
2020-06-30 01:30:00,0
2020-06-30 01:45:00,0
2020-06-30 02:00:00,0
2020-06-30 02:15:00,0
2020-06-30 02:30:00,0
2020-06-30 02:45:00,0
2020-06-30 03:00:00,0
2020-06-30 03:15:00,0
2020-06-30 03:30:00,0
2020-06-30 03:45:00,0
2020-06-30 04:00:00,0
2020-06-30 04:15:00,0
2020-06-30 04:30:00,0
2020-06-30 04:45:00,4.333333333333333
2020-06-30 05:00:00,14.266666666666667
2020-06-30 05:15:00,32.666666666666664
2020-06-30 05:30:00,56.2
2020-06-30 05:45:00,82.06666666666666
2020-06-30 06:00:00,91.13333333333334
2020-06-30 06:15:00,136.26666666666668
2020-06-30 06:30:00,185.73333333333332
2020-06-30 06:45:00,237.66666666666666
2020-06-30 07:00:00,262.1333333333333
2020-06-30 07:15:00,306.4
2020-06-30 07:30:00,343.8
2020-06-30 07:45:00,385.53333333333336
2020-06-30 08:00:00,426.93333333333334
2020-06-30 08:15:00,466.1333333333333
2020-06-30 08:30:00,474.4
2020-06-30 08:45:00,494.2
2020-06-30 09:00:00,600
2020-06-30 09:15:00,499
2020-06-30 09:30:00,494.2
2020-06-30 09:45:00,515.8666666666667
2020-06-30 10:00:00,520.4666666666667
2020-06-30 10:15:00,808.1333333333333
2020-06-30 10:30:00,650.5333333333333
2020-06-30 10:45:00,631.3333333333334
2020-06-30 11:00:00,793.1333333333333
2020-06-30 11:15:00,969.4
2020-06-30 11:30:00,893.0666666666667
2020-06-30 11:45:00,855.1333333333333
2020-06-30 12:00:00,855.6
2020-06-30 12:15:00,776
2020-06-30 12:30:00,529.6666666666666
2020-06-30 12:45:00,554.3333333333334
2020-06-30 13:00:00,765.4
2020-06-30 13:15:00,703.3333333333334
2020-06-30 13:30:00,459.8
2020-06-30 13:45:00,627.3333333333334
2020-06-30 14:00:00,604.2666666666667
2020-06-30 14:15:00,469.26666666666665
2020-06-30 14:30:00,667
2020-06-30 14:45:00,687.6
2020-06-30 15:00:00,626.4
2020-06-30 15:15:00,669.1333333333333
2020-06-30 15:30:00,883.7333333333333
2020-06-30 15:45:00,757.0666666666667
2020-06-30 16:00:00,708
2020-06-30 16:15:00,534.4
2020-06-30 16:30:00,631.2
2020-06-30 16:45:00,667.9333333333333
2020-06-30 17:00:00,528.4
2020-06-30 17:15:00,515.7333333333333
2020-06-30 17:30:00,346.8
2020-06-30 17:45:00,223.13333333333333
2020-06-30 18:00:00,258.8
2020-06-30 18:15:00,136.2
2020-06-30 18:30:00,101.06666666666666
2020-06-30 18:45:00,110.53333333333333
2020-06-30 19:00:00,117.93333333333334
2020-06-30 19:15:00,134.8
2020-06-30 19:30:00,81.06666666666666
2020-06-30 19:45:00,68.46666666666667
2020-06-30 20:00:00,57.53333333333333
2020-06-30 20:15:00,29.266666666666666
2020-06-30 20:30:00,12.533333333333333
2020-06-30 20:45:00,12.333333333333334
2020-06-30 21:00:00,7.466666666666667
2020-06-30 21:15:00,2.8666666666666667
2020-06-30 21:30:00,0
2020-06-30 21:45:00,0
2020-06-30 22:00:00,0
2020-06-30 22:15:00,0
2020-06-30 22:30:00,0
2020-06-30 22:45:00,0
2020-06-30 23:00:00,0
2020-06-30 23:15:00,0
2020-06-30 23:30:00,0
2020-06-30 23:45:00,0
